"Selected Nomen","Native Nomen","Reporter","Reporter Name","Product","Product Name","Partner","Partner Name","Tariff Year","Trade Year","Trade Source","DutyType","Simple Average","Weighted Average","Standard Deviation","Minimum Rate","Maximum Rate","Nbr of Total Lines","Nbr of DomesticPeaks","Nbr of InternationalPeaks","Imports Value in 1000 USD","Binding Coverage"
"HS","H3","840","United States","842119","842119 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",1.3,1.3,0,1.3,1.3,1,0,0,1833.802,
"HS","H3","840","United States","842129","842129 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,7487.225,
"HS","H3","840","United States","842199","842199 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,41524.026,
"HS","H3","840","United States","842230","842230 --  - Machinery for filling, closing, seali","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,2,0,0,7209.945,
"HS","H3","840","United States","842320","842320 --  - Scales for continuous weighing of goo","410","Korea, Rep.",2011,2011,"CMT","AHS",2.9,2.9,0,2.9,2.9,1,0,0,3.841,
"HS","H3","840","United States","842389","842389 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",2.9,2.9,0,2.9,2.9,1,0,0,253.704,
"HS","H3","840","United States","842430","842430 --  - Steam or sandblasting machines and si","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,2,0,0,831.055,
"HS","H3","840","United States","842511","842511 --  -- Powered by electric motor","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,354.5,
"HS","H3","840","United States","842542","842542 --  -- Other jacks and hoists, hydraulic","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,1111.279,
"HS","H3","840","United States","842619","842619 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,15908.547,
"HS","H3","840","United States","842720","842720 --  - Other self-propelled trucks","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,2,0,0,143831.797,
"HS","H3","840","United States","842833","842833 --  -- Other, belt type","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,911.297,
"HS","H3","840","United States","842890","842890 --  - Other machinery","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,28052.35,
"HS","H3","840","United States","842959","842959 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,2,0,0,15245.516,
"HS","H3","840","United States","843049","843049 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,2,0,0,414.146,
"HS","H3","840","United States","843110","843110 --  - Of machinery of heading 8425","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,4142.735,
"HS","H3","840","United States","843141","843141 --  -- Buckets, shovels, grabs and grips","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,1631.335,
"HS","H3","840","United States","843229","843229 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,477.438,
"HS","H3","840","United States","843311","843311 --  -- Powered, with the cutting device rot","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,84.281,
"HS","H3","840","United States","843390","843390 --  - Parts","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,2,0,0,4351.105,
"HS","H3","840","United States","843510","843510 --  - Machinery","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,53.439,
"HS","H3","840","United States","843691","843691 --  -- Of poultry-keeping machinery or poul","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,23.117,
"HS","H3","840","United States","843790","843790 --  - Parts","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,20.169,
"HS","H3","840","United States","843880","843880 --  - Other machinery","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,6385.257,
"HS","H3","840","United States","843991","843991 --  -- Of machinery for making pulp of fibr","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,2,0,0,10.068,
"HS","H3","840","United States","844110","844110 --  - Cutting machines","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,927.522,
"HS","H3","840","United States","844180","844180 --  - Other machinery","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,2595.251,
"HS","H3","840","United States","844311","844311 --  -- Offset printing machinery, reel fed","410","Korea, Rep.",2010,2010,"CMT","AHS",1.65,1.65,1.65,0,3.3,2,0,0,148.579,
"HS","H3","840","United States","844331","844331 -- (2007-) -- Machines which perform two or","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,169983.44,
"HS","H3","840","United States","844399","844399 -- (2007-) -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,8,0,0,170160.032,
"HS","H3","840","United States","844540","844540 --  - Textile winding (including weft-windi","410","Korea, Rep.",2010,2010,"CMT","AHS",3.7,3.7,0,3.7,3.7,1,0,0,56.802,
"HS","H3","840","United States","844712","844712 --  -- With cylinder diameter exceeding 165","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,2,0,0,1157.62,
"HS","H3","840","United States","844833","844833 --  -- Spindles, spindle flyers, spinning r","410","Korea, Rep.",2010,2010,"CMT","AHS",3.3,3.3,0,3.3,3.3,1,0,0,41.771,
"HS","H3","840","United States","844851","844851 --  -- Sinkers, needles and other articles ","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,4,0,0,378.624,
"HS","H3","840","United States","845019","845019 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",1.8,1.8,0,1.8,1.8,1,0,0,415.624,
"HS","H3","840","United States","845121","845121 --  -- Each of a dry linen capacity not exc","410","Korea, Rep.",2010,2010,"CMT","AHS",3.4,3.4,0,3.4,3.4,1,0,0,2527.739,
"HS","H3","840","United States","845150","845150 --  - Machines for reeling, unreeling, fold","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,429.805,
"HS","H3","840","United States","845221","845221 --  -- Automatic units","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,2,0,0,4339.395,
"HS","H3","840","United States","845320","845320 --  - Machinery for making or repairing foo","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,284.074,
"HS","H3","840","United States","845490","845490 --  - Parts","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,1536.353,
"HS","H3","840","United States","845610","845610 -- (-2016) - Operated by laser or other lig","410","Korea, Rep.",2010,2010,"CMT","AHS",2.95,2.95,0.55,2.4,3.5,2,0,0,2997.652,
"HS","H3","840","United States","845710","845710 --  - Machining centres","410","Korea, Rep.",2010,2010,"CMT","AHS",4.2,4.2,0,4.2,4.2,1,0,0,30167.75,
"HS","H3","840","United States","845891","845891 --  -- Numerically controlled","410","Korea, Rep.",2011,2011,"CMT","AHS",4.3,4.3,0.1,4.2,4.4,2,0,0,18456.768,
"HS","H3","840","United States","845931","845931 --  -- Numerically controlled","410","Korea, Rep.",2011,2011,"CMT","AHS",4.2,4.2,0,4.2,4.2,1,0,0,10857.008,
"HS","H3","840","United States","845961","845961 --  -- Numerically controlled","410","Korea, Rep.",2011,2011,"CMT","AHS",4.2,4.2,0,4.2,4.2,1,0,0,470.242,
"HS","H3","840","United States","846029","846029 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",4.4,4.4,0,4.4,4.4,1,0,0,203.347,
"HS","H3","840","United States","846120","846120 --  - Shaping or slotting machines","410","Korea, Rep.",2011,2011,"CMT","AHS",4.4,4.4,0,4.4,4.4,2,0,0,306.543,
"HS","H3","840","United States","846210","846210 --  - Forging or die-stamping machines (inc","410","Korea, Rep.",2011,2011,"CMT","AHS",4.4,4.4,0,4.4,4.4,1,0,0,31579.93,
"HS","H3","840","United States","846239","846239 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",4.4,4.4,0,4.4,4.4,1,0,0,2676.198,
"HS","H3","840","United States","846299","846299 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",4.4,4.4,0,4.4,4.4,2,0,0,857.301,
"HS","H3","840","United States","846390","846390 --  - Other","410","Korea, Rep.",2011,2011,"CMT","AHS",4.4,4.4,0,4.4,4.4,1,0,0,7763.252,
"HS","H3","840","United States","846592","846592 --  -- Planing, milling or moulding (by cut","410","Korea, Rep.",2010,2010,"CMT","AHS",3,3,0,3,3,1,0,0,29.986,
"HS","H3","840","United States","846596","846596 --  -- Splitting, slicing or paring machine","410","Korea, Rep.",2010,2010,"CMT","AHS",2.4,2.4,0,2.4,2.4,1,0,0,326.288,
"HS","H3","840","United States","846630","846630 --  - Dividing heads and other special atta","410","Korea, Rep.",2010,2010,"CMT","AHS",4.87,4.87,2.24,2.9,8,3,0,0,1344.804,
"HS","H3","840","United States","846694","846694 --  -- For machines of heading 8462 or 8463","410","Korea, Rep.",2010,2010,"CMT","AHS",2.35,2.35,2.35,0,4.7,4,0,0,4124.107,
"HS","H3","840","United States","846722","846722 -- (2002-) -- Saws","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,6.891,
"HS","H3","840","United States","846791","846791 --  -- Of chainsaws","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,3.254,
"HS","H3","840","United States","846880","846880 --  - Other machinery and apparatus","410","Korea, Rep.",2010,2010,"CMT","AHS",1.45,1.45,1.45,0,2.9,2,0,0,7651.831,
"HS","H3","840","United States","847029","847029 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,46.541,
"HS","H3","840","United States","847130","847130 -- (1996-) - Portable automatic data-proces","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,548089.766,
"HS","H3","840","United States","847160","847160 -- (1996-) - Input or output units, whether","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,5,0,0,89463.212,
"HS","H3","840","United States","847230","847230 --  - Machines for sorting or folding mail ","410","Korea, Rep.",2011,2011,"CMT","AHS",1.8,1.8,0,1.8,1.8,1,0,0,161.34,
"HS","H3","840","United States","847329","847329 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,5557.399,
"HS","H3","840","United States","847410","847410 --  - Sorting, screening, separating or was","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,407.868,
"HS","H3","840","United States","847480","847480 --  - Other machinery","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,416.544,
"HS","H3","840","United States","847629","847629 -- (1996-) -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,12.835,
"HS","H3","840","United States","847710","847710 --  - Injection-moulding machines","410","Korea, Rep.",2011,2011,"CMT","AHS",1.03,1.03,1.46,0,3.1,3,0,0,19097.615,
"HS","H3","840","United States","847751","847751 --  -- For moulding or retreading pneumatic","410","Korea, Rep.",2011,2011,"CMT","AHS",3.1,3.1,0,3.1,3.1,1,0,0,235.667,
"HS","H3","840","United States","847910","847910 --  - Machinery for public works, building ","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,942.583,
"HS","H3","840","United States","847981","847981 --  -- For treating metal, including electr","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,21302.935,
"HS","H3","840","United States","848010","848010 --  - Moulding boxes for metal foundry","410","Korea, Rep.",2010,2010,"CMT","AHS",3.8,3.8,0,3.8,3.8,1,0,0,675.298,
"HS","H3","840","United States","848049","848049 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",3.1,3.1,0,3.1,3.1,1,0,0,3744.083,
"HS","H3","840","United States","848079","848079 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",1.55,1.55,1.55,0,3.1,2,0,0,6299.299,
"HS","H3","840","United States","848140","848140 --  - Safety or relief valves","410","Korea, Rep.",2010,2010,"CMT","AHS",2,2,0,2,2,1,0,0,1885.607,
"HS","H3","840","United States","848220","848220 --  - Tapered roller bearings, including co","410","Korea, Rep.",2010,2010,"CMT","AHS",5.8,5.8,0,5.8,5.8,1,0,0,12902.475,
"HS","H3","840","United States","848280","848280 --  - Other, including combined ball/roller","410","Korea, Rep.",2010,2010,"CMT","AHS",5.8,5.8,0,5.8,5.8,1,0,0,713.074,
"HS","H3","840","United States","848320","848320 --  - Bearing housings, incorporating ball ","410","Korea, Rep.",2010,2010,"CMT","AHS",4.5,4.5,0,4.5,4.5,2,0,0,338.862,
"HS","H3","840","United States","848360","848360 --  - Clutches and shaft couplings (includi","410","Korea, Rep.",2010,2010,"CMT","AHS",2.8,2.8,0,2.8,2.8,2,0,0,5669.507,
"HS","H3","840","United States","848490","848490 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",2.5,2.5,0,2.5,2.5,1,0,0,1102.999,
"HS","H3","840","United States","848640","848640 -- (2007-) - Machines and apparatus specifi","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,12252.234,
"HS","H3","840","United States","850110","850110 --  - Motors of an output not exceeding 37,","410","Korea, Rep.",2010,2010,"CMT","AHS",4.63,4.63,1.6,2.8,6.7,3,0,0,52309.135,
"HS","H3","840","United States","850133","850133 --  -- Of an output exceeding 75 kW but not","410","Korea, Rep.",2010,2010,"CMT","AHS",2.03,2.03,1.18,0,2.8,4,0,0,135.841,
"HS","H3","840","United States","850152","850152 --  -- Of an output exceeding 750 W but not","410","Korea, Rep.",2010,2010,"CMT","AHS",1.85,1.85,1.85,0,3.7,2,0,0,2721.957,
"HS","H3","840","United States","850163","850163 --  -- Of an output exceeding 375 kVA but n","410","Korea, Rep.",2010,2010,"CMT","AHS",2.5,2.5,0,2.5,2.5,1,0,0,7.61,
"HS","H3","840","United States","850239","850239 -- (1996-) -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",2.5,2.5,0,2.5,2.5,1,0,0,15.083,
"HS","H3","840","United States","850421","850421 --  -- Having a power handling capacity not","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,5411.325,
"HS","H3","840","United States","850432","850432 --  -- Having a power handling capacity exc","410","Korea, Rep.",2010,2010,"CMT","AHS",2.4,2.4,0,2.4,2.4,1,0,0,221.57,
"HS","H3","840","United States","850450","850450 --  - Other inductors","410","Korea, Rep.",2010,2010,"CMT","AHS",1.5,1.5,1.5,0,3,2,0,0,662.557,
"HS","H3","840","United States","850520","850520 --  - Electromagnetic couplings, clutches a","410","Korea, Rep.",2010,2010,"CMT","AHS",3.1,3.1,0,3.1,3.1,1,0,0,40.976,
"HS","H3","840","United States","850650","850650 -- (1996-) - Lithium","410","Korea, Rep.",2011,2011,"CMT","AHS",2.7,2.7,0,2.7,2.7,1,0,0,23148.896,
"HS","H3","840","United States","850710","850710 --  - Lead-acid, of a kind used for startin","410","Korea, Rep.",2011,2011,"CMT","AHS",3.5,3.5,0,3.5,3.5,1,0,0,108485.909,
"HS","H3","840","United States","850780","850780 --  - Other accumulators","410","Korea, Rep.",2011,2011,"CMT","AHS",3.4,3.4,0,3.4,3.4,2,0,0,280626.045,
"HS","H3","840","United States","850860","850860 -- (2007-) - Other vacuum cleaners","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,535.217,
"HS","H3","840","United States","850990","850990 --  - Parts","410","Korea, Rep.",2011,2011,"CMT","AHS",3.8,3.8,0.4,3.4,4.2,4,0,0,527.626,
"HS","H3","840","United States","851110","851110 --  - Sparking plugs","410","Korea, Rep.",2011,2011,"CMT","AHS",2.5,2.5,0,2.5,2.5,1,0,0,2372.083,
"HS","H3","840","United States","851150","851150 --  - Other generators","410","Korea, Rep.",2011,2011,"CMT","AHS",2.5,2.5,0,2.5,2.5,1,0,0,17807.199,
"HS","H3","840","United States","851220","851220 --  - Other lighting or visual signalling e","410","Korea, Rep.",2011,2011,"CMT","AHS",1.25,1.25,1.25,0,2.5,2,0,0,109009.896,
"HS","H3","840","United States","851310","851310 --  - Lamps","410","Korea, Rep.",2011,2011,"CMT","AHS",8,8,4.5,3.5,12.5,2,0,0,117.737,
"HS","H3","840","United States","851430","851430 --  - Other furnaces and ovens","410","Korea, Rep.",2011,2011,"CMT","AHS",1.3,1.3,0,1.3,1.3,1,0,0,156.813,
"HS","H3","840","United States","851519","851519 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,425.912,
"HS","H3","840","United States","851539","851539 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",1.6,1.6,0,1.6,1.6,1,0,0,82.41,
"HS","H3","840","United States","851621","851621 --  -- Storage heating radiators","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,700.14,
"HS","H3","840","United States","851633","851633 --  -- Hand-drying apparatus","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,166.179,
"HS","H3","840","United States","851671","851671 --  -- Coffee or tea makers","410","Korea, Rep.",2011,2011,"CMT","AHS",3.7,3.7,0,3.7,3.7,1,0,0,68.751,
"HS","H3","840","United States","851711","851711 -- (1996-) -- Line telephone sets with cord","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,62.116,
"HS","H3","840","United States","851762","851762 -- (2007-) -- Machines for the reception, c","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,290008.256,
"HS","H3","840","United States","851821","851821 --  -- Single loudspeakers, mounted in thei","410","Korea, Rep.",2011,2011,"CMT","AHS",4.9,4.9,0,4.9,4.9,1,0,0,2453.708,
"HS","H3","840","United States","851840","851840 --  - Audio-frequency electric amplifiers","410","Korea, Rep.",2011,2011,"CMT","AHS",2.45,2.45,2.45,0,4.9,2,0,0,22268.726,
"HS","H3","840","United States","851989","851989 -- (2007-) -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",1.3,1.3,1.84,0,3.9,3,0,0,705.452,
"HS","H3","840","United States","852290","852290 --  - Other","410","Korea, Rep.",2011,2011,"CMT","AHS",1.67,1.67,0.75,0,2,6,0,0,15342.927,
"HS","H3","840","United States","852351","852351 -- (2007-) -- Solid-state non-volatile stor","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,330429.641,
"HS","H3","840","United States","852550","852550 -- (2007-) - Transmission apparatus","410","Korea, Rep.",2011,2011,"CMT","AHS",1.6,1.6,1.23,0,3,3,0,0,6901.691,
"HS","H3","840","United States","852691","852691 --  -- Radio navigational aid apparatus","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,53457.737,
"HS","H3","840","United States","852721","852721 --  -- Combined with sound recording or rep","410","Korea, Rep.",2011,2011,"CMT","AHS",1,1,1,0,2,2,0,0,75528.258,
"HS","H3","840","United States","852799","852799 -- (2007-) -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",3,3,2.45,0,6,3,0,0,118.53,
"HS","H3","840","United States","852859","852859 -- (2007-) -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",2.07,2.07,2.3,0,5,11,0,0,117299.452,
"HS","H3","840","United States","852872","852872 -- (2007-) -- Other, colour","410","Korea, Rep.",2011,2011,"CMT","AHS",2.83,2.83,2.19,0,5,22,0,0,12907.341,
"HS","H3","840","United States","853010","853010 --  - Equipment for railways or tramways","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,8.84,
"HS","H3","840","United States","853120","853120 --  - Indicator panels incorporating liquid","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,89223.647,
"HS","H3","840","United States","853221","853221 --  -- Tantalum","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,396.404,
"HS","H3","840","United States","853225","853225 --  -- Dielectric of paper or plastics","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,748.057,
"HS","H3","840","United States","853310","853310 --  - Fixed carbon resistors, composition o","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,121.922,
"HS","H3","840","United States","853339","853339 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,7.96,
"HS","H3","840","United States","853510","853510 --  - Fuses","410","Korea, Rep.",2011,2011,"CMT","AHS",2.7,2.7,0,2.7,2.7,1,0,0,23.691,
"HS","H3","840","United States","853540","853540 --  - Lightning arresters, voltage limiters","410","Korea, Rep.",2011,2011,"CMT","AHS",2.7,2.7,0,2.7,2.7,1,0,0,165.604,
"HS","H3","840","United States","853630","853630 --  - Other apparatus for protecting electr","410","Korea, Rep.",2011,2011,"CMT","AHS",2.7,2.7,0,2.7,2.7,2,0,0,11643.995,
"HS","H3","840","United States","853661","853661 --  -- Lamp holders","410","Korea, Rep.",2011,2011,"CMT","AHS",2.7,2.7,0,2.7,2.7,1,0,0,552.228,
"HS","H3","840","United States","853710","853710 --  - For a voltage not exceeding 1000 V","410","Korea, Rep.",2011,2011,"CMT","AHS",2.7,2.7,0,2.7,2.7,3,0,0,112828.421,
"HS","H3","840","United States","853910","853910 --  - Sealed beam lamp units","410","Korea, Rep.",2011,2011,"CMT","AHS",2,2,0,2,2,1,0,0,99.889,
"HS","H3","840","United States","853931","853931 --  -- Fluorescent, hot cathode","410","Korea, Rep.",2011,2011,"CMT","AHS",2.4,2.4,0,2.4,2.4,1,0,0,5260.521,
"HS","H3","840","United States","853990","853990 --  - Parts","410","Korea, Rep.",2011,2011,"CMT","AHS",2.6,2.6,0,2.6,2.6,1,0,0,1811.356,
"HS","H3","840","United States","854071","854071 -- (1996-) -- Magnetrons","410","Korea, Rep.",2011,2011,"CMT","AHS",1.85,1.85,1.85,0,3.7,2,0,0,306.544,
"HS","H3","840","United States","854110","854110 --  - Diodes, other than photosensitive or ","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,6352.56,
"HS","H3","840","United States","854140","854140 --  - Photosensitive semiconductor devices,","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,5,0,0,120693.367,
"HS","H3","840","United States","854231","854231 -- (2007-) -- Processors and controllers, w","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,462475.074,
"HS","H3","840","United States","854290","854290 --  - Parts","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,5358.422,
"HS","H3","840","United States","854370","854370 -- (2007-) - Other machines and apparatus","410","Korea, Rep.",2011,2011,"CMT","AHS",1.86,1.86,1.09,0,2.6,8,0,0,154161.386,
"HS","H3","840","United States","854420","854420 --  - Coaxial cable and other coaxial elect","410","Korea, Rep.",2011,2011,"CMT","AHS",5.3,5.3,0,5.3,5.3,1,0,0,4214.052,
"HS","H3","840","United States","854460","854460 --  - Other electric conductors, for a volt","410","Korea, Rep.",2011,2011,"CMT","AHS",3.47,3.47,0.21,3.2,3.7,3,0,0,15895.175,
"HS","H3","840","United States","854590","854590 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,2,0,0,2.62,
"HS","H3","840","United States","854720","854720 --  - Insulating fittings of plastics","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,424.932,
"HS","H3","840","United States","860310","860310 --  - Powered from an external source of el","410","Korea, Rep.",2010,2010,"CMT","AHS",5,5,0,5,5,1,0,0,5244.287,
"HS","H3","840","United States","860730","860730 --  - Hooks and other coupling devices, buf","410","Korea, Rep.",2010,2010,"CMT","AHS",3.1,3.1,0.5,2.6,3.6,2,0,0,263.951,
"HS","H3","840","United States","860900","860900 --  Containers (including containers for th","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,1739.187,
"HS","H3","840","United States","870322","870322 --  -- Of a cylinder capacity exceeding 100","410","Korea, Rep.",2011,2011,"CMT","AHS",2.5,2.5,0,2.5,2.5,1,0,0,3139.537,
"HS","H3","840","United States","870333","870333 --  -- Of a cylinder capacity exceeding 250","410","Korea, Rep.",2010,2010,"CMT","AHS",2.5,2.5,0,2.5,2.5,1,0,0,26.8,
"HS","H3","840","United States","870710","870710 --  - For the vehicles of heading 8703","410","Korea, Rep.",2010,2010,"CMT","AHS",2.5,2.5,0,2.5,2.5,1,0,0,138.283,
"HS","H3","840","United States","870829","870829 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",1.88,1.88,1.08,0,2.5,4,0,0,426482.933,
"HS","H3","840","United States","870870","870870 --  - Road wheels and parts and accessories","410","Korea, Rep.",2010,2010,"CMT","AHS",0.83,0.83,1.18,0,2.5,6,0,0,120380.143,
"HS","H3","840","United States","870893","870893 --  -- Clutches and parts thereof","410","Korea, Rep.",2010,2010,"CMT","AHS",1.25,1.25,1.25,0,2.5,4,0,0,107933.641,
"HS","H3","840","United States","870911","870911 --  -- Electrical","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,9073.969,
"HS","H3","840","United States","871110","871110 --  - With reciprocating internal combustio","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,46.11,
"HS","H3","840","United States","871411","871411 -- (-2011) -- Saddles","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,6.595,
"HS","H3","840","United States","871494","871494 --  -- Brakes, including coaster braking hu","410","Korea, Rep.",2010,2010,"CMT","AHS",5,5,5,0,10,2,0,0,46.984,
"HS","H3","840","United States","871639","871639 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,9.679,
"HS","H3","840","United States","880310","880310 --  - Propellers and rotors and parts there","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,4.318,
"HS","H3","840","United States","880400","880400 --  Parachutes (including dirigible parachu","410","Korea, Rep.",2011,2011,"CMT","AHS",3,3,0,3,3,1,0,0,596.436,
"HS","H3","840","United States","890391","890391 --  -- Sailboats, with or without auxiliary","410","Korea, Rep.",2010,2010,"CMT","AHS",1.5,1.5,0,1.5,1.5,1,0,0,19.443,
"HS","H3","840","United States","900120","900120 --  - Sheets and plates of polarising mater","410","Korea, Rep.",2010,2010,"CMT","AHS",3.5,3.5,0,3.5,3.5,1,0,0,1158.595,
"HS","H3","840","United States","900190","900190 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",2.32,2.32,0.69,1.1,2.9,5,0,0,11044.166,
"HS","H3","840","United States","900290","900290 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",1.94,1.94,1.19,0,3,5,0,0,953.04,
"HS","H3","840","United States","900410","900410 --  - Sunglasses","410","Korea, Rep.",2010,2010,"CMT","AHS",2,2,0,2,2,1,0,0,232.08,
"HS","H3","840","United States","900610","900610 -- (-2016) - Cameras of a kind used for pre","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,19.417,
"HS","H3","840","United States","900652","900652 --  -- Other, for roll film of a width less","410","Korea, Rep.",2011,2011,"CMT","AHS",2.16,2.16,2.79,0,6.8,5,0,0,20.076,
"HS","H3","840","United States","900691","900691 --  -- For cameras","410","Korea, Rep.",2011,2011,"CMT","AHS",5.8,5.8,0,5.8,5.8,1,0,0,703.745,
"HS","H3","840","United States","900791","900791 --  -- For cameras","410","Korea, Rep.",2010,2010,"CMT","AHS",1.95,1.95,1.95,0,3.9,2,0,0,2591.482,
